FileName;NumberLayers;NumberNeurons;ActivationFunctions;TrainingFunction;Epochs;Division;TrainRatio;ValRatio;TestRatio;Accuracy;TestAccuracy;Learning Functions;Learning Rate
model_809_89_73.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;89.5;73.3333333333333;learngdm;0.05
model_809_83_63.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;83;63.3333333333333;learngdm;0.05
model_809_92_66.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;92.5;66.6666666666667;learngdm;0.05
model_809_96_83.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;96;83.3333333333333;learngdm;0.05
model_809_94_66.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;94.5;66.6666666666667;learngdm;0.05
model_809_92_63.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;92;63.3333333333333;learngdm;0.05
model_809_90_66.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;90.5;66.6666666666667;learngdm;0.05
model_809_90_70.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;90.5;70;learngdm;0.05
model_809_92_66.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;92.5;66.6666666666667;learngdm;0.05
model_809_55_33.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;55;33.3333333333333;learngdm;0.05
model_809_94_83.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;94;83.3333333333333;learngdm;0.05
model_809_93_56.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;93;56.6666666666667;learngdm;0.05
model_809_81_56.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;81;56.6666666666667;learngdm;0.05
model_809_92_76.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;92.5;76.6666666666667;learngdm;0.05
model_809_95_83.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;95;83.3333333333333;learngdm;0.05
model_809_95_83.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;95.5;83.3333333333333;learngdm;0.05
model_809_94_86.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;94.5;86.6666666666667;learngdm;0.05
model_809_94_76.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;94;76.6666666666667;learngdm;0.05
model_809_94_86.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;94;86.6666666666667;learngdm;0.05
model_809_96_86.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;96.5;86.6666666666667;learngdm;0.05
model_809_92_50.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;92.5;50;learngdm;0.05
model_809_92_70.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;92.5;70;learngdm;0.05
model_809_91_73.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;91;73.3333333333333;learngdm;0.05
model_809_87_60.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;87.5;60;learngdm;0.05
model_809_92_66.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;92;66.6666666666667;learngdm;0.05
model_809_93_80.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;93.5;80;learngdm;0.05
model_809_94_83.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;94;83.3333333333333;learngdm;0.05
model_809_94_70.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;94;70;learngdm;0.05
model_809_93_73.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;93;73.3333333333333;learngdm;0.05
model_809_92_86.mat;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;92;86.6666666666667;learngdm;0.05
Média de ID: 809;1;100;tansig softmax;traingd;1000;dividerand;0.7;0.15;0.15;90.9333333333333;71.4444444444444;learngdm;0.05
